scenario,seed,policy,unit,unit_type,explored_area_km2,first_coverage_area_km2,damage_hits,kill_credit,targets_damaged,alive,death_time,death_cause
L5_45,303,harness,white_uav1,UAV,40075.0,12550.0,0,0,0,True,,
L5_45,303,harness,white_uav3,UAV,35925.0,15250.0,0,0,0,True,,
L5_45,303,harness,white_uav4,UAV,37175.0,17125.0,0,0,0,True,,
L5_45,303,harness,white_uav2,UAV,43525.0,9175.0,0,0,0,True,,
L5_45,303,harness,white_uav5,UAV,42000.0,20975.0,0,0,0,True,,
L5_45,304,harness,white_usv2,USV,12700.0,675.0,22,0,10,False,12192,unknown
L5_45,304,harness,white_usv4,USV,12625.0,375.0,5,2,8,False,9949,unknown
L5_45,304,harness,white_usv5,USV,12700.0,975.0,2,3,5,False,9437,unknown
L5_45,304,harness,white_usv3,USV,16800.0,0.0,9,13,15,True,,
L5_45,304,harness,white_usv1,USV,12575.0,1025.0,3,2,4,False,9571,unknown
L5_45,304,harness,white_uav2,UAV,25975.0,12725.0,0,0,0,True,,
L5_45,304,harness,white_uav1,UAV,27225.0,6025.0,0,0,0,True,,
L5_45,304,harness,white_uav4,UAV,26250.0,11225.0,0,0,0,True,,
L5_45,304,harness,white_uav3,UAV,20150.0,5675.0,0,0,0,True,,
L5_45,304,harness,white_uav5,UAV,30050.0,9700.0,0,0,0,True,,
L5_45,305,harness,white_usv5,USV,12700.0,1475.0,6,1,4,False,9905,unknown
L5_45,305,harness,white_usv3,USV,14775.0,250.0,23,4,13,False,19644,unknown
L5_45,305,harness,white_usv1,USV,12750.0,1175.0,3,4,6,False,10652,unknown
L5_45,305,harness,white_usv2,USV,16150.0,0.0,9,9,11,True,,
L5_45,305,harness,white_usv4,USV,12500.0,0.0,5,5,6,False,10468,unknown
L5_45,305,harness,white_uav1,UAV,30850.0,14400.0,0,0,0,True,,
L5_45,305,harness,white_uav3,UAV,25000.0,13700.0,0,0,0,True,,
L5_45,305,harness,white_uav4,UAV,30300.0,11475.0,0,0,0,True,,
L5_45,305,harness,white_uav2,UAV,30925.0,8875.0,0,0,0,True,,
L5_45,305,harness,white_uav5,UAV,31225.0,11525.0,0,0,0,True,,
L5_50,301,harness,white_usv4,USV,17925.0,675.0,23,8,14,True,,
L5_50,301,harness,white_usv5,USV,12800.0,925.0,7,1,8,False,10966,unknown
L5_50,301,harness,white_usv1,USV,12725.0,1325.0,5,4,8,False,12074,unknown
L5_50,301,harness,white_usv3,USV,12575.0,0.0,3,2,5,False,9631,unknown
L5_50,301,harness,white_usv2,USV,12775.0,0.0,4,6,9,False,10966,unknown
L5_50,301,harness,white_uav1,UAV,35650.0,11525.0,0,0,0,True,,
L5_50,301,harness,white_uav3,UAV,29575.0,14650.0,0,0,0,True,,
L5_50,301,harness,white_uav5,UAV,30675.0,13925.0,0,0,0,True,,
L5_50,301,harness,white_uav2,UAV,32625.0,7000.0,0,0,0,True,,
L5_50,301,harness,white_uav4,UAV,31475.0,6800.0,0,0,0,True,,
L5_50,302,harness,white_usv3,USV,12600.0,550.0,21,4,9,False,10859,unknown
L5_50,302,harness,white_usv1,USV,12625.0,1225.0,5,2,5,False,10118,unknown
L5_50,302,harness,white_usv4,USV,15675.0,250.0,10,4,9,True,,
L5_50,302,harness,white_usv5,USV,17775.0,950.0,6,8,10,True,,
L5_50,302,harness,white_usv2,USV,12700.0,0.0,2,4,5,False,9854,unknown
L5_50,302,harness,white_uav1,UAV,34450.0,11450.0,0,0,0,True,,
L5_50,302,harness,white_uav2,UAV,35275.0,15100.0,0,0,0,True,,
L5_50,302,harness,white_uav5,UAV,43700.0,28125.0,0,0,0,True,,
L5_50,302,harness,white_uav4,UAV,34450.0,13375.0,0,0,0,True,,
L5_50,302,harness,white_uav3,UAV,33350.0,9850.0,0,0,0,True,,
L5_50,303,harness,white_usv3,USV,12550.0,550.0,11,3,8,False,10990,unknown
L5_50,303,harness,white_usv5,USV,18700.0,1200.0,8,8,12,False,21776,unknown
L5_50,303,harness,white_usv1,USV,12825.0,1200.0,9,7,8,False,12269,unknown
L5_50,303,harness,white_usv4,USV,12650.0,0.0,20,2,8,False,11304,unknown
L5_50,303,harness,white_usv2,USV,12650.0,0.0,2,5,8,False,11304,unknown
L5_50,303,harness,white_uav5,UAV,26625.0,12825.0,0,0,0,True,,
L5_50,303,harness,white_uav1,UAV,28650.0,9450.0,0,0,0,False,21776,unknown
L5_50,303,harness,white_uav3,UAV,22050.0,13150.0,0,0,0,True,,
L5_50,303,harness,white_uav4,UAV,25225.0,8050.0,0,0,0,True,,
L5_50,303,harness,white_uav2,UAV,26625.0,6950.0,0,0,0,False,21776,unknown
L5_50,304,harness,white_usv3,USV,12475.0,550.0,22,2,8,False,9787,unknown
L5_50,304,harness,white_usv4,USV,12750.0,250.0,5,4,7,False,10808,unknown
L5_50,304,harness,white_usv1,USV,12575.0,1225.0,4,3,4,False,9787,unknown
L5_50,304,harness,white_usv5,USV,13025.0,950.0,1,3,6,False,10645,unknown
L5_50,304,harness,white_usv2,USV,16625.0,0.0,10,9,10,True,,
L5_50,304,harness,white_uav5,UAV,33200.0,11625.0,0,0,0,True,,
L5_50,304,harness,white_uav1,UAV,29100.0,7750.0,0,0,0,True,,
L5_50,304,harness,white_uav2,UAV,25175.0,11975.0,0,0,0,True,,
L5_50,304,harness,white_uav3,UAV,21825.0,9825.0,0,0,0,True,,
L5_50,304,harness,white_uav4,UAV,27350.0,8600.0,0,0,0,True,,
L5_50,305,harness,white_usv1,USV,12550.0,1475.0,4,2,4,False,9967,unknown
L5_50,305,harness,white_usv4,USV,12625.0,500.0,4,0,4,False,9527,unknown
L5_50,305,harness,white_usv5,USV,13075.0,925.0,7,6,8,False,12614,unknown
L5_50,305,harness,white_usv2,USV,13000.0,0.0,22,2,12,False,12614,unknown
L5_50,305,harness,white_usv3,USV,20250.0,75.0,13,15,15,True,,
L5_50,305,harness,white_uav3,UAV,43625.0,17500.0,0,0,0,False,25048,unknown
L5_50,305,harness,white_uav5,UAV,38650.0,18275.0,0,0,0,False,25048,unknown
L5_50,305,harness,white_uav2,UAV,45200.0,9525.0,0,0,0,False,25048,unknown
L5_50,305,harness,white_uav1,UAV,43725.0,9775.0,0,0,0,False,25048,unknown
L5_50,305,harness,white_uav4,UAV,38275.0,18925.0,0,0,0,False,25048,unknown
L10_20,301,harness,white_usv1,USV,12725.0,2025.0,5,0,4,False,9057,unknown
L10_20,301,harness,white_usv4,USV,12725.0,100.0,4,0,3,True,,
L10_20,301,harness,white_usv3,USV,12775.0,0.0,4,4,5,True,,
L10_20,301,harness,white_usv7,USV,12650.0,425.0,1,0,3,True,,
L10_20,301,harness,white_usv8,USV,13525.0,175.0,2,0,2,True,,
L10_20,301,harness,white_usv9,USV,12850.0,275.0,1,0,4,True,,
L10_20,301,harness,white_usv5,USV,12775.0,0.0,1,1,3,True,,
L10_20,301,harness,white_usv6,USV,12700.0,0.0,0,1,3,True,,
L10_20,301,harness,white_usv2,USV,13375.0,0.0,1,2,3,False,8665,unknown
L10_20,301,harness,white_usv10,USV,13300.0,1000.0,1,2,2,True,,
L10_20,301,harness,white_uav4,UAV,21425.0,10700.0,0,0,0,True,,
L10_20,301,harness,white_uav8,UAV,21925.0,9900.0,0,0,0,True,,
L10_20,301,harness,white_uav10,UAV,24225.0,8550.0,0,0,0,True,,
L10_20,301,harness,white_uav7,UAV,19900.0,5075.0,0,0,0,True,,
L10_20,301,harness,white_uav2,UAV,23100.0,5500.0,0,0,0,True,,
L10_20,301,harness,white_uav5,UAV,17775.0,3000.0,0,0,0,True,,
L10_20,301,harness,white_uav3,UAV,22450.0,1875.0,0,0,0,True,,
L10_20,301,harness,white_uav9,UAV,20925.0,1850.0,0,0,0,True,,
L10_20,301,harness,white_uav1,UAV,22125.0,3525.0,0,0,0,True,,
L10_20,301,harness,white_uav6,UAV,15950.0,1100.0,0,0,0,True,,
L10_20,302,harness,white_usv2,USV,17675.0,575.0,1,0,1,True,,
L10_20,302,harness,white_usv6,USV,16950.0,125.0,6,0,2,True,,
L10_20,302,harness,white_usv1,USV,17150.0,675.0,0,1,1,True,,
L10_20,302,harness,white_usv7,USV,13025.0,100.0,3,0,3,False,8815,unknown
L10_20,302,harness,white_usv5,USV,16525.0,0.0,2,1,2,True,,
L10_20,302,harness,white_usv4,USV,16400.0,0.0,3,0,4,True,,
L10_20,302,harness,white_usv3,USV,15475.0,0.0,1,3,4,True,,
L10_20,302,harness,white_usv8,USV,16075.0,100.0,2,2,4,True,,
L10_20,302,harness,white_usv9,USV,13000.0,200.0,1,0,3,False,8249,unknown
L10_20,302,harness,white_usv10,USV,12750.0,675.0,1,3,3,False,8433,unknown
L10_20,302,harness,white_uav2,UAV,40250.0,13500.0,0,0,0,True,,
L10_20,302,harness,white_uav4,UAV,28025.0,8950.0,0,0,0,True,,
L10_20,302,harness,white_uav5,UAV,25925.0,4625.0,0,0,0,True,,
L10_20,302,harness,white_uav8,UAV,27700.0,9125.0,0,0,0,True,,
L10_20,302,harness,white_uav9,UAV,30700.0,5250.0,0,0,0,True,,
L10_20,302,harness,white_uav6,UAV,25025.0,2900.0,0,0,0,True,,
L10_20,302,harness,white_uav3,UAV,27750.0,7675.0,0,0,0,True,,
L10_20,302,harness,white_uav7,UAV,25250.0,1475.0,0,0,0,True,,
L10_20,302,harness,white_uav1,UAV,31300.0,11600.0,0,0,0,True,,
L10_20,302,harness,white_uav10,UAV,34675.0,8125.0,0,0,0,True,,
L10_20,303,harness,white_usv3,USV,15950.0,400.0,3,1,1,True,,
L10_20,303,harness,white_usv6,USV,12750.0,100.0,2,0,2,False,8232,unknown
L10_20,303,harness,white_usv4,USV,14500.0,0.0,4,1,4,True,,
L10_20,303,harness,white_usv1,USV,12600.0,900.0,3,0,2,False,8564,unknown
L10_20,303,harness,white_usv5,USV,15250.0,0.0,2,3,4,True,,
L10_20,303,harness,white_usv10,USV,13275.0,1100.0,3,0,3,False,9381,unknown
L10_20,303,harness,white_usv2,USV,16250.0,0.0,1,2,2,True,,
L10_20,303,harness,white_usv7,USV,13025.0,0.0,2,0,3,False,8656,unknown
L10_20,303,harness,white_usv8,USV,12875.0,0.0,0,0,3,False,9381,unknown
L10_20,303,harness,white_usv9,USV,13450.0,0.0,0,3,3,False,9381,unknown
L10_20,303,harness,white_uav1,UAV,30300.0,12800.0,0,0,0,True,,
L10_20,303,harness,white_uav2,UAV,28050.0,6900.0,0,0,0,True,,
L10_20,303,harness,white_uav4,UAV,22950.0,9500.0,0,0,0,True,,
L10_20,303,harness,white_uav8,UAV,25150.0,10550.0,0,0,0,True,,
L10_20,303,harness,white_uav9,UAV,27050.0,8075.0,0,0,0,True,,
L10_20,303,harness,white_uav7,UAV,23550.0,5925.0,0,0,0,True,,
L10_20,303,harness,white_uav3,UAV,26450.0,3975.0,0,0,0,True,,
L10_20,303,harness,white_uav6,UAV,21775.0,3300.0,0,0,0,True,,
L10_20,303,harness,white_uav10,UAV,28250.0,6725.0,0,0,0,True,,
L10_20,303,harness,white_uav5,UAV,20725.0,975.0,0,0,0,True,,
L10_20,304,harness,white_usv2,USV,12775.0,575.0,3,0,3,True,,
L10_20,304,harness,white_usv3,USV,13350.0,25.0,3,0,2,False,8610,unknown
L10_20,304,harness,white_usv5,USV,13250.0,25.0,3,0,2,False,8610,unknown
L10_20,304,harness,white_usv6,USV,12525.0,75.0,2,0,3,True,,
L10_20,304,harness,white_usv9,USV,12950.0,400.0,3,2,4,True,,
L10_20,304,harness,white_usv8,USV,12975.0,0.0,1,0,3,False,8525,unknown
L10_20,304,harness,white_usv1,USV,12625.0,675.0,1,2,3,True,,
L10_20,304,harness,white_usv4,USV,13550.0,0.0,1,2,3,True,,
L10_20,304,harness,white_usv7,USV,12950.0,0.0,1,2,3,True,,
L10_20,304,harness,white_usv10,USV,12550.0,675.0,2,2,2,True,,
L10_20,304,harness,white_uav1,UAV,23175.0,7000.0,0,0,0,True,,
L10_20,304,harness,white_uav8,UAV,22625.0,10625.0,0,0,0,True,,
L10_20,304,harness,white_uav5,UAV,17400.0,9050.0,0,0,0,True,,
L10_20,304,harness,white_uav2,UAV,22675.0,5650.0,0,0,0,True,,
L10_20,304,harness,white_uav10,UAV,23425.0,7900.0,0,0,0,True,,
L10_20,304,harness,white_uav4,UAV,16350.0,3175.0,0,0,0,True,,
L10_20,304,harness,white_uav7,UAV,19100.0,3300.0,0,0,0,True,,
L10_20,304,harness,white_uav3,UAV,21000.0,1850.0,0,0,0,True,,
L10_20,304,harness,white_uav6,UAV,15325.0,1250.0,0,0,0,True,,
L10_20,304,harness,white_uav9,UAV,23450.0,3150.0,0,0,0,True,,
L10_20,305,harness,white_usv1,USV,12775.0,1225.0,4,0,4,True,,
L10_20,305,harness,white_usv4,USV,12525.0,50.0,3,1,3,True,,
L10_20,305,harness,white_usv7,USV,12750.0,200.0,4,1,3,True,,
L10_20,305,harness,white_usv9,USV,13150.0,300.0,1,0,2,True,,
L10_20,305,harness,white_usv10,USV,13300.0,675.0,1,1,1,False,8311,unknown
L10_20,305,harness,white_usv2,USV,12775.0,0.0,1,2,3,False,8311,unknown
L10_20,305,harness,white_usv3,USV,12925.0,0.0,2,1,3,True,,
L10_20,305,harness,white_usv6,USV,12700.0,0.0,2,0,3,True,,
L10_20,305,harness,white_usv5,USV,12600.0,0.0,1,3,3,True,,
L10_20,305,harness,white_usv8,USV,13025.0,0.0,1,1,2,True,,
L10_20,305,harness,white_uav8,UAV,19025.0,9350.0,0,0,0,True,,
L10_20,305,harness,white_uav2,UAV,22850.0,9525.0,0,0,0,True,,
L10_20,305,harness,white_uav6,UAV,15425.0,8125.0,0,0,0,True,,
L10_20,305,harness,white_uav3,UAV,21900.0,4550.0,0,0,0,True,,
L10_20,305,harness,white_uav5,UAV,14250.0,2875.0,0,0,0,True,,
L10_20,305,harness,white_uav9,UAV,23375.0,6550.0,0,0,0,True,,
L10_20,305,harness,white_uav1,UAV,23575.0,5175.0,0,0,0,True,,
L10_20,305,harness,white_uav4,UAV,18625.0,1600.0,0,0,0,True,,
L10_20,305,harness,white_uav7,UAV,17925.0,1575.0,0,0,0,True,,
L10_20,305,harness,white_uav10,UAV,24225.0,5625.0,0,0,0,True,,
L10_25,301,harness,white_usv1,USV,14775.0,1175.0,3,2,4,True,,
L10_25,301,harness,white_usv4,USV,12650.0,50.0,4,0,4,False,8623,unknown
L10_25,301,harness,white_usv7,USV,14375.0,200.0,2,0,3,True,,
L10_25,301,harness,white_usv8,USV,14375.0,100.0,1,2,4,True,,
L10_25,301,harness,white_usv3,USV,13250.0,0.0,6,1,8,True,,
L10_25,301,harness,white_usv2,USV,12950.0,0.0,4,4,5,True,,
L10_25,301,harness,white_usv5,USV,13750.0,0.0,2,2,2,True,,
L10_25,301,harness,white_usv6,USV,12550.0,0.0,2,0,2,False,8385,unknown
L10_25,301,harness,white_usv9,USV,12525.0,200.0,2,0,2,False,8840,unknown
L10_25,301,harness,white_usv10,USV,15050.0,700.0,0,2,2,True,,
L10_25,301,harness,white_uav9,UAV,31225.0,16050.0,0,0,0,True,,
L10_25,301,harness,white_uav3,UAV,24400.0,8800.0,0,0,0,True,,
L10_25,301,harness,white_uav7,UAV,23175.0,8800.0,0,0,0,True,,
L10_25,301,harness,white_uav10,UAV,28375.0,4850.0,0,0,0,True,,
L10_25,301,harness,white_uav2,UAV,25125.0,5625.0,0,0,0,True,,
L10_25,301,harness,white_uav1,UAV,27225.0,6000.0,0,0,0,True,,
L10_25,301,harness,white_uav5,UAV,19625.0,5675.0,0,0,0,True,,
L10_25,301,harness,white_uav4,UAV,23350.0,1425.0,0,0,0,True,,
L10_25,301,harness,white_uav8,UAV,24225.0,1775.0,0,0,0,True,,
L10_25,301,harness,white_uav6,UAV,22075.0,975.0,0,0,0,True,,
L10_25,302,harness,white_usv1,USV,15600.0,1200.0,2,0,2,True,,
L10_25,302,harness,white_usv6,USV,17375.0,150.0,3,0,4,True,,
L10_25,302,harness,white_usv7,USV,16675.0,100.0,6,0,5,True,,
L10_25,302,harness,white_usv5,USV,12950.0,0.0,3,1,3,False,8802,unknown
L10_25,302,harness,white_usv9,USV,13225.0,300.0,2,0,3,False,8581,unknown
L10_25,302,harness,white_usv10,USV,14500.0,675.0,3,3,5,True,,
L10_25,302,harness,white_usv3,USV,17275.0,0.0,5,0,4,True,,
L10_25,302,harness,white_usv2,USV,16025.0,0.0,0,4,4,True,,
L10_25,302,harness,white_usv4,USV,16100.0,0.0,1,2,2,True,,
L10_25,302,harness,white_usv8,USV,15300.0,0.0,1,3,3,True,,
L10_25,302,harness,white_uav9,UAV,40375.0,13500.0,0,0,0,True,,
L10_25,302,harness,white_uav8,UAV,49700.0,13625.0,0,0,0,True,,
L10_25,302,harness,white_uav6,UAV,47300.0,21675.0,0,0,0,True,,
L10_25,302,harness,white_uav3,UAV,45275.0,9725.0,0,0,0,True,,
L10_25,302,harness,white_uav2,UAV,48425.0,11525.0,0,0,0,True,,
L10_25,302,harness,white_uav5,UAV,34425.0,4950.0,0,0,0,True,,
L10_25,302,harness,white_uav1,UAV,51875.0,8350.0,0,0,0,True,,
L10_25,302,harness,white_uav4,UAV,46275.0,5075.0,0,0,0,True,,
L10_25,302,harness,white_uav7,UAV,40000.0,3925.0,0,0,0,True,,
L10_25,302,harness,white_uav10,UAV,55975.0,14300.0,0,0,0,True,,
L10_25,303,harness,white_usv2,USV,13575.0,575.0,6,0,4,True,,
L10_25,303,harness,white_usv5,USV,12550.0,50.0,2,1,3,False,8243,unknown
L10_25,303,harness,white_usv7,USV,13200.0,175.0,2,1,2,False,8600,unknown
L10_25,303,harness,white_usv9,USV,13800.0,300.0,4,1,3,True,,
L10_25,303,harness,white_usv6,USV,12550.0,0.0,2,1,3,False,8243,unknown
L10_25,303,harness,white_usv4,USV,12725.0,0.0,2,0,2,False,8320,unknown
L10_25,303,harness,white_usv8,USV,13025.0,0.0,6,4,5,True,,
L10_25,303,harness,white_usv1,USV,13525.0,675.0,1,3,4,True,,
L10_25,303,harness,white_usv3,USV,14175.0,0.0,1,1,3,True,,
L10_25,303,harness,white_usv10,USV,12675.0,625.0,0,1,2,False,8531,unknown
L10_25,303,harness,white_uav5,UAV,17075.0,11650.0,0,0,0,True,,
L10_25,303,harness,white_uav10,UAV,24650.0,6900.0,0,0,0,True,,
L10_25,303,harness,white_uav2,UAV,23550.0,8775.0,0,0,0,True,,
L10_25,303,harness,white_uav7,UAV,20750.0,6025.0,0,0,0,True,,
L10_25,303,harness,white_uav9,UAV,25400.0,4275.0,0,0,0,True,,
L10_25,303,harness,white_uav1,UAV,23300.0,6275.0,0,0,0,True,,
L10_25,303,harness,white_uav3,UAV,22375.0,4650.0,0,0,0,True,,
L10_25,303,harness,white_uav6,UAV,19525.0,1325.0,0,0,0,True,,
L10_25,303,harness,white_uav4,UAV,19000.0,1675.0,0,0,0,True,,
L10_25,303,harness,white_uav8,UAV,25550.0,4800.0,0,0,0,True,,
L10_25,304,harness,white_usv4,USV,14250.0,300.0,8,3,6,True,,
L10_25,304,harness,white_usv5,USV,13025.0,25.0,3,0,4,False,9706,unknown
L10_25,304,harness,white_usv8,USV,15575.0,275.0,1,2,4,True,,
L10_25,304,harness,white_usv10,USV,12575.0,875.0,4,2,2,False,8581,unknown
L10_25,304,harness,white_usv1,USV,12800.0,975.0,4,1,3,False,8922,unknown
L10_25,304,harness,white_usv2,USV,13200.0,0.0,2,0,3,False,8654,unknown
L10_25,304,harness,white_usv7,USV,12525.0,0.0,2,1,3,False,8321,unknown
L10_25,304,harness,white_usv3,USV,12975.0,0.0,0,3,3,False,8654,unknown
L10_25,304,harness,white_usv6,USV,12550.0,0.0,2,0,3,False,8252,unknown
L10_25,304,harness,white_usv9,USV,12625.0,0.0,0,1,3,False,8388,unknown
L10_25,304,harness,white_uav3,UAV,27475.0,10550.0,0,0,0,True,,
L10_25,304,harness,white_uav4,UAV,24025.0,6275.0,0,0,0,True,,
L10_25,304,harness,white_uav9,UAV,26275.0,10975.0,0,0,0,True,,
L10_25,304,harness,white_uav7,UAV,22300.0,8600.0,0,0,0,True,,
L10_25,304,harness,white_uav1,UAV,28525.0,9175.0,0,0,0,True,,
L10_25,304,harness,white_uav10,UAV,26800.0,6975.0,0,0,0,True,,
L10_25,304,harness,white_uav6,UAV,20275.0,2975.0,0,0,0,True,,
L10_25,304,harness,white_uav2,UAV,27975.0,2700.0,0,0,0,True,,
L10_25,304,harness,white_uav5,UAV,20800.0,1200.0,0,0,0,True,,
L10_25,304,harness,white_uav8,UAV,26250.0,5725.0,0,0,0,True,,
L10_25,305,harness,white_usv4,USV,13350.0,300.0,4,1,4,True,,
L10_25,305,harness,white_usv6,USV,12875.0,100.0,3,0,3,False,9088,unknown
L10_25,305,harness,white_usv10,USV,13675.0,1075.0,3,2,2,True,,
L10_25,305,harness,white_usv5,USV,13850.0,0.0,4,0,4,True,,
L10_25,305,harness,white_usv2,USV,12600.0,300.0,3,0,5,True,,
L10_25,305,harness,white_usv7,USV,14375.0,0.0,2,1,3,True,,
L10_25,305,harness,white_usv9,USV,12550.0,0.0,2,2,3,False,8403,unknown
L10_25,305,harness,white_usv1,USV,12675.0,675.0,1,5,5,True,,
L10_25,305,harness,white_usv3,USV,13700.0,0.0,3,2,2,True,,
L10_25,305,harness,white_usv8,USV,12600.0,0.0,1,0,3,False,8333,unknown
L10_25,305,harness,white_uav9,UAV,27200.0,10925.0,0,0,0,True,,
L10_25,305,harness,white_uav6,UAV,16600.0,12600.0,0,0,0,True,,
L10_25,305,harness,white_uav8,UAV,26175.0,4425.0,0,0,0,True,,
L10_25,305,harness,white_uav10,UAV,26750.0,9100.0,0,0,0,True,,
L10_25,305,harness,white_uav1,UAV,25875.0,12175.0,0,0,0,True,,
L10_25,305,harness,white_uav2,UAV,25475.0,6725.0,0,0,0,True,,
L10_25,305,harness,white_uav4,UAV,20775.0,8100.0,0,0,0,True,,
L10_25,305,harness,white_uav7,UAV,24650.0,1725.0,0,0,0,True,,
L10_25,305,harness,white_uav5,UAV,16300.0,2850.0,0,0,0,True,,
L10_25,305,harness,white_uav3,UAV,24075.0,2750.0,0,0,0,True,,
L10_30,301,harness,white_usv6,USV,15325.0,225.0,5,0,3,True,,
L10_30,301,harness,white_usv5,USV,15425.0,75.0,3,2,4,True,,
L10_30,301,harness,white_usv7,USV,15375.0,100.0,3,1,3,True,,
L10_30,301,harness,white_usv10,USV,15350.0,975.0,2,2,4,True,,
L10_30,301,harness,white_usv4,USV,14450.0,100.0,6,0,7,True,,
L10_30,301,harness,white_usv2,USV,15175.0,300.0,3,1,3,True,,
L10_30,301,harness,white_usv1,USV,15125.0,625.0,4,1,4,True,,
L10_30,301,harness,white_usv3,USV,14075.0,0.0,2,5,7,True,,
L10_30,301,harness,white_usv8,USV,13350.0,0.0,1,2,2,False,8693,unknown
L10_30,301,harness,white_usv9,USV,14800.0,0.0,1,1,2,True,,
L10_30,301,harness,white_uav3,UAV,29025.0,9625.0,0,0,0,True,,
L10_30,301,harness,white_uav7,UAV,22250.0,13300.0,0,0,0,True,,
L10_30,301,harness,white_uav9,UAV,27850.0,12650.0,0,0,0,True,,
L10_30,301,harness,white_uav4,UAV,25150.0,4500.0,0,0,0,True,,
L10_30,301,harness,white_uav1,UAV,29325.0,8150.0,0,0,0,True,,
L10_30,301,harness,white_uav10,UAV,28700.0,7300.0,0,0,0,True,,
L10_30,301,harness,white_uav6,UAV,20150.0,4925.0,0,0,0,True,,
L10_30,301,harness,white_uav2,UAV,29400.0,5225.0,0,0,0,True,,
L10_30,301,harness,white_uav5,UAV,20375.0,1250.0,0,0,0,True,,
L10_30,301,harness,white_uav8,UAV,27625.0,3850.0,0,0,0,True,,
L10_30,302,harness,white_usv1,USV,13675.0,1225.0,11,2,4,False,9995,unknown
L10_30,302,harness,white_usv5,USV,12975.0,75.0,4,0,4,False,9134,unknown
L10_30,302,harness,white_usv8,USV,12525.0,275.0,3,1,3,False,8353,unknown
L10_30,302,harness,white_usv10,USV,12675.0,875.0,1,0,2,False,8097,unknown
L10_30,302,harness,white_usv2,USV,12800.0,0.0,0,0,3,False,8227,unknown
L10_30,302,harness,white_usv4,USV,12625.0,0.0,3,0,2,False,8162,unknown
L10_30,302,harness,white_usv6,USV,12675.0,0.0,0,0,3,False,8227,unknown
L10_30,302,harness,white_usv9,USV,12725.0,0.0,0,0,3,False,8289,unknown
L10_30,302,harness,white_usv3,USV,13800.0,0.0,1,3,3,False,9829,unknown
L10_30,302,harness,white_usv7,USV,12675.0,0.0,0,4,4,False,9562,unknown
L10_30,302,harness,white_uav4,UAV,29450.0,11075.0,0,0,0,True,,
L10_30,302,harness,white_uav10,UAV,28700.0,10725.0,0,0,0,True,,
L10_30,302,harness,white_uav1,UAV,25250.0,8150.0,0,0,0,True,,
L10_30,302,harness,white_uav3,UAV,24875.0,4625.0,0,0,0,True,,
L10_30,302,harness,white_uav6,UAV,22675.0,11050.0,0,0,0,True,,
L10_30,302,harness,white_uav7,UAV,26575.0,5325.0,0,0,0,True,,
L10_30,302,harness,white_uav9,UAV,27425.0,5775.0,0,0,0,True,,
L10_30,302,harness,white_uav8,UAV,26275.0,4100.0,0,0,0,True,,
L10_30,302,harness,white_uav5,UAV,20825.0,1000.0,0,0,0,True,,
L10_30,302,harness,white_uav2,UAV,23750.0,1625.0,0,0,0,True,,
L10_30,303,harness,white_usv3,USV,12600.0,400.0,4,1,5,False,9249,unknown
L10_30,303,harness,white_usv4,USV,12850.0,0.0,6,0,4,False,8980,unknown
L10_30,303,harness,white_usv7,USV,12625.0,200.0,6,0,4,True,,
L10_30,303,harness,white_usv10,USV,12675.0,975.0,4,3,4,True,,
L10_30,303,harness,white_usv6,USV,12525.0,0.0,4,0,5,True,,
L10_30,303,harness,white_usv9,USV,12550.0,0.0,2,1,4,True,,
L10_30,303,harness,white_usv1,USV,13175.0,825.0,2,1,5,True,,
L10_30,303,harness,white_usv5,USV,12575.0,0.0,0,2,4,False,9553,unknown
L10_30,303,harness,white_usv2,USV,12675.0,0.0,1,2,3,True,,
L10_30,303,harness,white_usv8,USV,13550.0,0.0,1,5,5,True,,
L10_30,303,harness,white_uav2,UAV,22625.0,7300.0,0,0,0,True,,
L10_30,303,harness,white_uav5,UAV,15900.0,10425.0,0,0,0,True,,
L10_30,303,harness,white_uav8,UAV,22450.0,9475.0,0,0,0,True,,
L10_30,303,harness,white_uav6,UAV,17325.0,3075.0,0,0,0,True,,
L10_30,303,harness,white_uav9,UAV,23125.0,4800.0,0,0,0,True,,
L10_30,303,harness,white_uav3,UAV,20550.0,4725.0,0,0,0,True,,
L10_30,303,harness,white_uav1,UAV,22300.0,5575.0,0,0,0,True,,
L10_30,303,harness,white_uav4,UAV,16800.0,1400.0,0,0,0,True,,
L10_30,303,harness,white_uav7,UAV,22625.0,2925.0,0,0,0,True,,
L10_30,303,harness,white_uav10,UAV,24500.0,6675.0,0,0,0,True,,
L10_30,304,harness,white_usv9,USV,12825.0,575.0,4,0,3,False,8656,unknown
L10_30,304,harness,white_usv2,USV,13575.0,525.0,4,0,4,True,,
L10_30,304,harness,white_usv3,USV,13425.0,0.0,5,4,5,True,,
L10_30,304,harness,white_usv5,USV,13675.0,0.0,4,0,4,True,,
L10_30,304,harness,white_usv8,USV,12700.0,0.0,3,0,5,True,,
L10_30,304,harness,white_usv10,USV,12775.0,675.0,5,2,4,True,,
L10_30,304,harness,white_usv1,USV,12700.0,675.0,2,1,2,False,8244,unknown
L10_30,304,harness,white_usv4,USV,12650.0,0.0,2,2,5,True,,
L10_30,304,harness,white_usv6,USV,13500.0,0.0,1,2,4,True,,
L10_30,304,harness,white_usv7,USV,13400.0,0.0,0,4,4,True,,
